"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://taxisaudiarabia.com/routes/makkah-to-madinah","text/html; charset=utf-8","200","OK","Indexable","","Taxi Makkah to Madinah — From SAR 350 | Taxi Saudi Arabia","57","537","Book a fixed-price taxi from Makkah to Madinah — 430 km, approx 4h. From SAR 350, available 24/7 with licensed drivers. No surge, no hidden fees.","145","913","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Makkah to Madinah","17","Vehicle Options & Fixed Pricing","31","Route Tips & Information","24","","","","","https://taxisaudiarabia.com/routes/makkah-to-madinah","","","","","","137515","24365","443","79","5.608","87.134","Easy","3.811","1","1","","415","199","0","100.000","82","49","0","7","5","0","","","","","db89b90cbcbc9d76baca7adaffa3929d","0.909","","","","","1.1","https://taxisaudiarabia.com/routes/makkah-to-madinah","2026-07-17 18:00:30"
"https://taxisaudiarabia.com/locations","text/html; charset=utf-8","200","OK","Indexable","","Taxi Service by City Across Saudi Arabia | Taxi Saudi Arabia","60","523","Book a taxi in any Saudi city — Riyadh, Jeddah, Makkah, Madinah, Dammam, Taif, AlUla, Abha, Yanbu, Al Khobar and more. Airport transfers, Umrah rides and intercity trips at fixed prices.","186","1143","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","We Operate Across Saudi Arabia & Beyond","39","Makkah Al-Mukarramah","20","Madinah Al-Munawwarah","21","index, follow","index, follow","","","https://taxisaudiarabia.com/locations","","","","","","131796","19987","397","108","3.676","55.640","Fairly Hard","4.653","1","0","","211","199","0","100.000","82","45","0","17","16","0","","","","","6d4c498c198009aedc7d46c730a897c3","0.551","","","","","1.1","https://taxisaudiarabia.com/locations","2026-07-17 18:00:30"
"https://taxisaudiarabia.com/_next/static/chunks/5203-b2f2f7570cd766cd.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","None","https://taxisaudiarabia.com/_next/static/chunks/5203-b2f2f7570cd766cd.js","2026-07-17 18:00:31"
"https://taxisaudiarabia.com/routes/riyadh-to-makkah","text/html; charset=utf-8","200","OK","Indexable","","Taxi Riyadh to Makkah — From SAR 550 | Taxi Saudi Arabia","56","519","Book a fixed-price taxi from Riyadh to Makkah — 870 km, approx 8h. From SAR 550, available 24/7 with licensed drivers. No surge, no hidden fees.","144","901","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Riyadh to Makkah","16","Vehicle Options & Fixed Pricing","31","Route Tips & Information","24","","","","","https://taxisaudiarabia.com/routes/riyadh-to-makkah","","","","","","135449","24071","395","74","5.338","96.042","Very Easy","3.541","1","1","","211","199","0","100.000","82","50","0","7","5","0","","","","","e9affdc802c84d3086ea2ee8219afb4f","0.752","","","","","1.1","https://taxisaudiarabia.com/routes/riyadh-to-makkah","2026-07-17 18:00:30"
"https://taxisaudiarabia.com/_next/image?url=%2Flocations%2Friyadh-hero.webp&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","None","https://taxisaudiarabia.com/_next/image?url=%2Flocations%2Friyadh-hero.webp&w=3840&q=75","2026-07-17 18:00:31"
"https://taxisaudiarabia.com/fleet","text/html; charset=utf-8","200","OK","Indexable","","Taxi Fleet for Hire — Sedans, SUVs, Vans & Buses | Taxi Saudi Arabia","68","601","Hire from our Saudi Arabia taxi fleet: Toyota Camry, GMC Yukon XL, Hyundai Staria, Toyota Hiace, Mercedes S-Class and more. Fixed prices for airport transfers, Umrah and intercity rides. Available 24/7.","202","1243","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Cars for Hire in Saudi Arabia Sedans, SUVs, Vans & Buses","56","Toyota Camry","12","GMC Yukon XL / Denali","21","index, follow","index, follow","","","https://taxisaudiarabia.com/fleet","","","","","","194654","22976","869","253","3.435","91.684","Very Easy","4.617","1","0","","228","199","0","100.000","100","73","0","21","20","0","","","","","34ba07a938830073af2a6aa70e271bd","0.195","","","","","1.1","https://taxisaudiarabia.com/fleet","2026-07-17 18:00:31"
"https://taxisaudiarabia.com/_next/static/chunks/polyfills-42372ed130431b0a.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","None","https://taxisaudiarabia.com/_next/static/chunks/polyfills-42372ed130431b0a.js","2026-07-17 18:00:32"
"https://taxisaudiarabia.com/_next/static/chunks/1255-eae4096fb21f1304.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","None","https://taxisaudiarabia.com/_next/static/chunks/1255-eae4096fb21f1304.js","2026-07-17 18:00:32"
"https://taxisaudiarabia.com/_next/static/chunks/app/not-found-2868ced3edbef77e.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","None","https://taxisaudiarabia.com/_next/static/chunks/app/not-found-2868ced3edbef77e.js","2026-07-17 18:00:32"
"https://taxisaudiarabia.com/services/corporate","text/html; charset=utf-8","200","OK","Indexable","","Corporate Taxi Accounts & B2B Transport | Taxi Saudi Arabia","59","539","Executive B2B transport solutions in Saudi Arabia. Monthly invoicing, ZATCA compliant receipts, priority dispatch, and dedicated account managers.","146","917","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Executive Transport for Modern Business","39","Corporate vs Consumer Booking","29","Request a Corporate Account","27","","","","","https://taxisaudiarabia.com/services/corporate","","","","","","150067","25701","419","85","4.929","54.034","Fairly Hard","3.838","1","1","","211","199","0","100.000","94","47","0","6","5","0","","","","","d05c8a3cf54bd525e28cf95b0ba415be","0.548","","","","","1.1","https://taxisaudiarabia.com/services/corporate","2026-07-17 18:00:31"
"https://taxisaudiarabia.com/routes/dammam-to-doha","text/html; charset=utf-8","200","OK","Indexable","","Taxi Dammam to Doha, Qatar — From SAR 500 | Taxi Saudi Arabia","61","580","Book a fixed-price taxi from Dammam to Doha, Qatar — 400 km, approx 4h. From SAR 500, available 24/7 with licensed drivers. No surge, no hidden fees.","149","942","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Dammam to Doha, Qatar","21","Vehicle Options & Fixed Pricing","31","Route Tips & Information","24","","","","","https://taxisaudiarabia.com/routes/dammam-to-doha","","","","","","131161","23972","361","72","5.014","89.024","Easy","3.534","1","1","","203","199","0","100.000","79","49","0","7","5","0","","","","","159c8d4277d48bba0c03896d57ec55fa","0.776","","","","","1.1","https://taxisaudiarabia.com/routes/dammam-to-doha","2026-07-17 18:00:31"
"https://taxisaudiarabia.com/locations/dammam","text/html; charset=utf-8","200","OK","Indexable","","Taxi in Dammam | Airport & Intercity — Taxi Saudi Arabia","56","497","Book a fixed-price taxi in Dammam, Saudi Arabia — airport transfers, Umrah rides, and 24/7 intercity trips with licensed drivers. No surge, instant quote.","154","931","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Taxi Service in Dammam","22","Popular Routes from/to Dammam","29","Local Travel Tips","17","index, follow","index, follow","","","https://taxisaudiarabia.com/locations/dammam","","","","","","134189","24671","545","95","5.737","77.760","Fairly Easy","4.712","1","1","","418","199","0","100.000","80","48","0","6","5","0","","","","","8f48be8b29603afbe115387470ddfc64","0.897","","","","","1.1","https://taxisaudiarabia.com/locations/dammam","2026-07-17 18:00:31"
"https://taxisaudiarabia.com/guides/jeddah-airport-sim-card","text/html; charset=utf-8","200","OK","Indexable","","SIM Card Guide at Jeddah Airport | Taxi Saudi Arabia","52","464","Exactly where to buy local 5G eSIMs from stc, Mobily, or Zain at Terminal 1 and the North Terminal upon landing.","112","695","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","SIM Card Guide at Jeddah Airport","32","Frequently Asked Questions","26","","0","index, follow","index, follow","","","https://taxisaudiarabia.com/guides/jeddah-airport-sim-card","","","","","","110890","21999","440","76","5.789","84.634","Easy","4.774","1","1","","1","1","0","0.500","73","46","0","6","5","0","","","","","1518b605afc7a89be331f0a63ec4f6df","0.899","","","","","1.1","https://taxisaudiarabia.com/guides/jeddah-airport-sim-card","2026-07-17 18:00:31"
"https://taxisaudiarabia.com/services/border-crossings","text/html; charset=utf-8","200","OK","Indexable","","GCC Cross-Border Taxi | Saudi to Bahrain, UAE, Qatar & Kuwait","61","549","Book a cross-border taxi from Saudi Arabia to Bahrain, UAE, Qatar, Kuwait, or Jordan. Fixed prices, experienced drivers, smooth border crossings. Available 24/7.","161","990","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Seamless GCC Border Crossings","29","The Complexity of Border Travel","31","Supported Borders & Rates","25","","","","","https://taxisaudiarabia.com/services/border-crossings","","","","","","165757","25855","568","131","4.336","62.278","Normal","4.220","1","1","","199","199","0","100.000","99","52","0","6","5","0","","","","","869cc4a248f0b75c58938a0d4b698301","0.613","","","","","1.1","https://taxisaudiarabia.com/services/border-crossings","2026-07-17 18:00:32"
"https://taxisaudiarabia.com/track-booking","text/html; charset=utf-8","200","OK","Non-Indexable","noindex","Track Your Booking | Taxi Saudi Arabia","38","341","Check the status of your Taxi Saudi Arabia booking and driver details.","70","430","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Check your Driver status","24","","0","","0","noindex, nofollow, nocache","noindex, nofollow","","","https://taxisaudiarabia.com/track-booking","","","","","","83774","16983","60","13","4.615","40.000","Hard","3.362","1","0","","199","199","0","100.000","71","45","0","6","5","0","","","","","54c9c61b7ed523ee6ac2c6957cdd5317","0.531","","","","","1.1","https://taxisaudiarabia.com/track-booking","2026-07-17 18:00:32"
"https://taxisaudiarabia.com/about","text/html; charset=utf-8","200","OK","Indexable","","About Us — Licensed Drivers & Fixed-Price Taxis | Taxi Saudi Arabia","67","593","Learn about Taxi Saudi Arabia — a trusted taxi and chauffeur service with licensed drivers, fixed prices, and 24/7 airport, Umrah and intercity transfers across Riyadh, Jeddah, Makkah, Madinah and Dammam.","204","1274","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Saudi Arabia's Trusted Taxi & Car Service","41","Our Numbers","11","Our Story","9","index, follow","index, follow","","","https://taxisaudiarabia.com/about","","","","","","95686","18592","311","62","5.016","58.658","Fairly Hard","5.209","1","0","","200","199","0","100.000","71","45","0","6","5","0","","","","","9353d3a688e05313ef34be10bd4c2779","0.487","","","","","1.1","https://taxisaudiarabia.com/about","2026-07-17 18:00:32"
"https://taxisaudiarabia.com/routes/jeddah-to-madinah","text/html; charset=utf-8","200","OK","Indexable","","Taxi Jeddah to Madinah — From SAR 350 | Taxi Saudi Arabia","57","533","Book a fixed-price taxi from Jeddah to Madinah — 420 km, approx 4h. From SAR 350, available 24/7 with licensed drivers. No surge, no hidden fees.","145","911","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Jeddah to Madinah","17","Vehicle Options & Fixed Pricing","31","Route Tips & Information","24","","","","","https://taxisaudiarabia.com/routes/jeddah-to-madinah","","","","","","136856","24328","412","79","5.215","89.837","Easy","3.638","1","1","","253","199","0","100.000","82","52","0","7","5","0","","","","","865ca9a290de3e4d951548aae2728475","1.156","","","","","1.1","https://taxisaudiarabia.com/routes/jeddah-to-madinah","2026-07-17 18:00:32"
"https://taxisaudiarabia.com/blog","text/html; charset=utf-8","200","OK","Indexable","","Taxi Saudi Arabia Blog | Travel Tips, News & Guides","51","452","Read the latest news, travel tips, and guides for Umrah pilgrims, business travelers, and tourists in Saudi Arabia.","115","689","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Saudi Arabia Travel Tips & Taxi Guides","38","Jeddah Taxi Fares 2026: How Much Does a Taxi Cost?","50","Makkah Taxi Fares 2026: Costs to Jeddah, Madinah & Taif","55","","","","","https://taxisaudiarabia.com/blog","","","","","","245606","28116","999","195","5.123","75.031","Fairly Easy","3.755","1","0","","421","199","0","100.000","140","68","0","6","5","0","","","","","20f005a5332813fe9d10066c627e98a3","1.047","","","","","1.1","https://taxisaudiarabia.com/blog","2026-07-17 18:00:32"
"https://taxisaudiarabia.com/_next/image?url=%2Ffleet%2Fmercedes-vito.webp&w=3840&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","","","","","","None","https://taxisaudiarabia.com/_next/image?url=%2Ffleet%2Fmercedes-vito.webp&w=3840&q=75","2026-07-17 18:00:34"
"https://taxisaudiarabia.com/locations/jeddah","text/html; charset=utf-8","200","OK","Indexable","","Taxi in Jeddah | Airport & Intercity — Taxi Saudi Arabia","56","477","Book a fixed-price taxi in Jeddah, Saudi Arabia — airport transfers, Umrah rides, and 24/7 intercity trips with licensed drivers. No surge, instant quote.","154","918","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Taxi Service in Jeddah","22","Popular Routes from/to Jeddah","29","Local Travel Tips","17","index, follow","index, follow","","","https://taxisaudiarabia.com/locations/jeddah","","","","","","165959","27551","733","153","4.791","79.977","Fairly Easy","4.701","1","1","","639","199","0","100.000","86","54","0","6","5","0","","","","","ac92a506c19f74a12246a4971b894f25","0.760","","","","","1.1","https://taxisaudiarabia.com/locations/jeddah","2026-07-17 18:00:33"
"https://taxisaudiarabia.com/contact","text/html; charset=utf-8","200","OK","Indexable","","Contact & 24/7 Booking Desk | Taxi Saudi Arabia","47","429","Contact Taxi Saudi Arabia for airport transfers, Umrah transport and intercity rides. Reach our 24/7 booking desk by phone, WhatsApp or email for instant fixed-price taxi quotes across Saudi Arabia.","198","1219","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Speak with our private booking desk","35","Primary Phone Desk","18","Official Email Inquiry","22","index, follow","index, follow","","","https://taxisaudiarabia.com/contact","","","","","","91736","18230","140","40","3.500","63.088","Normal","4.000","1","0","","413","199","0","100.000","71","45","0","7","5","0","","","","","f2dea9911c62b4c82fb137ba2baf5767","0.468","","","","","1.1","https://taxisaudiarabia.com/contact","2026-07-17 18:00:33"
"https://taxisaudiarabia.com/routes/riyadh-to-jeddah","text/html; charset=utf-8","200","OK","Indexable","","Taxi Riyadh to Jeddah — From SAR 600 | Taxi Saudi Arabia","56","515","Book a fixed-price taxi from Riyadh to Jeddah — 950 km, approx 9h. From SAR 600, available 24/7 with licensed drivers. No surge, no hidden fees.","144","899","taxi service Saudi Arabia,airport transfer Saudi Arabia,private taxi Saudi Arabia,VIP taxi Saudi Arabia,Saudi airport transfer,book taxi Saudi Arabia,Jeddah airport to Makkah taxi,Makkah to Madinah taxi,Madinah to Makkah taxi,Jeddah to Madinah taxi,Makkah to Jeddah airport taxi,Madinah airport taxi,Riyadh airport taxi,Taif taxi,Dammam taxi,book airport transfer,taxi fare Saudi Arabia,taxi price Saudi Arabia,WhatsApp booking,24/7 taxi service,licensed drivers,fixed price taxi,professional chauffeurs,family taxi,luxury SUV taxi,GMC Yukon,Hyundai Staria,Toyota Hiace,Umrah taxi,Umrah transport,Umrah airport transfer,Makkah Ziyarat taxi,Madinah Ziyarat taxi","660","Riyadh to Jeddah","16","Vehicle Options & Fixed Pricing","31","Route Tips & Information","24","","","","","https://taxisaudiarabia.com/routes/riyadh-to-jeddah","","","","","","135555","24133","391","73","5.356","95.162","Very Easy","3.569","2","1","","7","7","0","3.520","82","51","0","7","5","0","","","","","a48b4cde2aeea4f635929e1f01aa3c","0.499","","","","","1.1","https://taxisaudiarabia.com/routes/riyadh-to-jeddah","2026-07-17 18:00:34"
